ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Family_Size,Total_Spending,Activity_Ratio,Segment
2694,1967,Undergraduate,Partner,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,58,2,24,0.16666663888889352,1
8910,1955,Undergraduate,Partner,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,70,3,252,0.4999999375000079,1
7433,1985,Undergraduate,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,40,2,165,0.3749999531250059,0
164,1977,Postgraduate,Partner,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,48,1,269,0.6249999218750099,0
10477,1973,Postgraduate,Partner,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,52,2,102,0.4285713673469475,1
2681,1984,Undergraduate,Partner,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,41,1,461,1.9999980000020001,1
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,46,2,47,0.33333327777778704,0
5283,1976,Postgraduate,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,49,3,144,0.399999920000016,0
9645,1968,Undergraduate,Partner,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,57,1,1338,1.4999997500000417,2
10678,1959,Undergraduate,Partner,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,66,2,917,1.5714283469388075,2
7261,1971,Undergraduate,Partner,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,3,318,0.6249999218750099,1
9648,1967,Undergraduate,Single,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,58,3,253,0.6249999218750099,1
2870,1973,Undergraduate,Partner,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,52,2,502,0.9999998333333611,1
8008,1983,Undergraduate,Partner,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,42,2,119,0.33333327777778704,0
1513,1979,Undergraduate,Partner,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,46,3,1250,0.24999996875000394,0
6173,1979,Undergraduate,Partner,77298.0,0,1,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,2,969,1.9999993333335555,2
1419,1950,Undergraduate,Partner,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,3,76,0.399999920000016,1
9150,1963,Postgraduate,Single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,3,62,0.24999993750001562,1
7960,1962,Undergraduate,Partner,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,63,1,1382,2.9999970000030003,2
1250,1976,Undergraduate,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,2,84,0.33333327777778704,0
9905,1952,Undergraduate,Partner,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,73,3,255,0.49999991666668053,0
10691,1960,Postgraduate,Partner,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,65,3,43,0.16666663888889352,0
7002,1955,Undergraduate,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,70,2,398,0.9999996666667778,1
2952,1977,Postgraduate,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,48,2,76,0.49999991666668053,0
8439,1964,Undergraduate,Partner,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,61,3,902,1.4999996250000938,0
762,1981,Undergraduate,Partner,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,2,823,1.7499995625001092,2
2831,1976,Undergraduate,Partner,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,49,2,1179,2.3333325555558146,2
6977,1974,Undergraduate,Partner,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,51,2,1921,1.666666388888935,2
6289,1951,Postgraduate,Partner,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,74,3,185,0.599999880000024,0
4168,1966,Undergraduate,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,3,433,0.7142856122449125,1
8397,1951,Undergraduate,Partner,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,74,3,34,0.1428571224489825,0
9284,1958,Undergraduate,Partner,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,2,907,0.99999980000004,1
6237,1966,Postgraduate,Single,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,59,3,416,23000000.0,3
3130,1964,Undergraduate,Single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,3,44,0.399999920000016,0
1619,1956,Undergraduate,Partner,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,69,1,1588,3.9999960000040002,2
1990,1974,Postgraduate,Single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,1,1797,0.9999996666667778,2
5513,1966,Undergraduate,Partner,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,3,40,0.12499998437500197,0
269,1963,Postgraduate,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,62,2,1143,0.44444439506173394,0
8093,1969,Postgraduate,Partner,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,56,1,914,3.9999960000040002,2
10513,1992,Undergraduate,Partner,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,33,1,1502,0.285714244897965,2
10177,1954,Undergraduate,Single,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71,2,1338,2.499998750000625,2
2549,1983,Postgraduate,Partner,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,42,2,27,0.11111109876543349,0
5782,1982,Undergraduate,Partner,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,2,763,1.799999640000072,1
10057,1951,Undergraduate,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,1,1331,0.7142856122449125,2
10307,1956,Undergraduate,Partner,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,3,525,1.199999760000048,0
8566,1961,Postgraduate,Partner,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,3,9,0.1428571224489825,1
2415,1962,Undergraduate,Partner,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,2,953,1.249999687500078,0
5684,1971,Postgraduate,Single,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,3,68,0.285714244897965,1
8334,1971,Postgraduate,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,3,131,0.33333327777778704,1
9166,1968,Undergraduate,Partner,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,2,882,1.9999990000005,2
1440,1978,Undergraduate,Partner,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,1,1149,1.2857141020408425,2
78,1969,Undergraduate,Partner,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,2,37,0.12499998437500197,0
5441,1965,Postgraduate,Single,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,2,388,0.99999980000004,0
5302,1986,Undergraduate,Partner,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,1,1428,1.9999990000005,2
4687,1958,Postgraduate,Partner,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,1,1633,2.9999970000030003,2
1087,1975,Postgraduate,Partner,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,2,173,0.44444439506173394,1
6859,1987,Undergraduate,Single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,2,99,0.44444439506173394,1
9860,1959,Undergraduate,Partner,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,2,215,0.57142848979593,1
7129,1962,Postgraduate,Partner,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,2,929,0.9999998333333611,0
5866,1974,Undergraduate,Partner,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,2,219,0.57142848979593,1
10521,1977,Undergraduate,Partner,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,3,174,0.49999987500003124,1
7393,1978,Undergraduate,Partner,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,3,92,0.399999920000016,1
7849,1970,Postgraduate,Partner,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,1,1052,1.9999980000020001,2
332,1957,Undergraduate,Partner,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,2,275,0.6666665555555741,0
9847,1955,Undergraduate,Partner,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,2,587,1.1666664722222546,1
531,1954,Postgraduate,Single,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,2,1662,1.3333331111111482,2
9576,1982,Postgraduate,Partner,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,2,159,0.44444439506173394,0
6906,1953,Postgraduate,Single,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,1,1024,1.499999250000375,2
7419,1968,Postgraduate,Single,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,2,35,0.33333327777778704,0
3170,1957,Postgraduate,Partner,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,1,1042,1.9999990000005,2
8527,1965,Postgraduate,Partner,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,3,395,0.857142734693895,1
7872,1975,Postgraduate,Partner,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,1,557,1.199999760000048,2
9931,1963,Postgraduate,Partner,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,3,9,0.0,1
10595,1990,Undergraduate,Partner,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,1,69,0.285714244897965,1
4609,1966,Postgraduate,Partner,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,2,486,1.3333331111111482,1
5010,1988,Undergraduate,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,2,34,0.12499998437500197,0
4427,1995,Undergraduate,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,1,1365,0.8333331944444675,2
11148,1975,Undergraduate,Partner,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,2,13,0.12499998437500197,0
1168,1978,Postgraduate,Partner,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,1,1401,1.9999990000005,2
9595,1961,Undergraduate,Partner,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,1,1574,1.333332888889037,2
10163,1984,Postgraduate,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,1,1323,1.999999500000125,2
2886,1971,Postgraduate,Single,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,2,1217,1.666666388888935,2
6710,1951,Postgraduate,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,4,103,0.33333327777778704,0
5316,1976,Postgraduate,Partner,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,1,84,0.285714244897965,0
9029,1972,Postgraduate,Partner,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,1,1536,1.9999980000020001,2
521,1985,Undergraduate,Partner,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,2,581,1.14285697959186,1
1459,1966,Postgraduate,Partner,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,2,928,1.6666661111112961,2
10241,1975,Undergraduate,Single,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,1,14,0.16666663888889352,1
1630,1979,Undergraduate,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,2,424,0.9999997500000625,0
3254,1971,Undergraduate,Partner,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,2,960,2.499998750000625,2
9064,1982,Undergraduate,Partner,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,1,1555,1.4999996250000938,2
3678,1973,Undergraduate,Single,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,3,656,1.14285697959186,1
4227,1968,Postgraduate,Partner,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,3,55,0.399999920000016,0
9467,1984,Undergraduate,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,2,20,0.16666663888889352,0
8486,1971,Postgraduate,Partner,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,2,367,0.8999999100000091,1
2186,1977,Undergraduate,Partner,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,1,2257,2.499998750000625,2
3286,1967,Postgraduate,Single,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,2,42,0.33333327777778704,0
8602,1964,Undergraduate,Single,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,2,1049,1.7499995625001092,2
3722,1972,Undergraduate,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,3,48,0.33333327777778704,0
6715,1948,Postgraduate,Single,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,2,685,0.9999998333333611,1
4796,1952,Undergraduate,Single,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,2,39,0.499999750000125,0
9612,1987,Undergraduate,Single,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,1,43,0.1428571224489825,1
3766,1959,Postgraduate,Single,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,1,835,0.9999998888889013,1
1399,1958,Undergraduate,Partner,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,1,1515,2.9999970000030003,2
1570,1951,Postgraduate,Partner,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,2,1039,1.7499995625001092,2
3426,1975,Undergraduate,Single,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,2,1596,0.6249999218750099,2
3074,1984,Postgraduate,Partner,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,1,1828,0.8333331944444675,2
8341,1969,Postgraduate,Partner,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,2,34,0.1428571224489825,1
5180,1968,Postgraduate,Single,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,57,2,149,0.57142848979593,0
6461,1969,Postgraduate,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,56,2,946,2.499998750000625,2
7679,1985,Postgraduate,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,40,1,28,0.33333322222225925,1
10702,1984,Undergraduate,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,2,450,0.9999998571428775,0
7505,1957,Postgraduate,Partner,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,68,3,46,0.24999993750001562,1
5113,1971,Postgraduate,Single,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,1,1702,2.499998750000625,2
10858,1975,Undergraduate,Partner,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,3,820,1.799999640000072,2
2961,1982,Undergraduate,Partner,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,43,2,382,0.9999998333333611,0
2747,1988,Postgraduate,Partner,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,1,2126,1.333332888889037,2
3010,1989,Postgraduate,Partner,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,1,2069,3.9999960000040002,2
5790,1985,Undergraduate,Partner,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2,72,0.24999996875000394,0
6892,1968,Undergraduate,Single,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,2,732,1.2499998437500197,1
1743,1974,Undergraduate,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,51,1,801,1.9999980000020001,2
3578,1949,Undergraduate,Single,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,76,2,236,0.49999991666668053,1
8462,1978,Basic,Partner,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,2,80,0.16666663888889352,0
5558,1954,Postgraduate,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,71,1,1685,3.9999960000040002,2
8780,1950,Postgraduate,Partner,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,2,507,0.9999996666667778,0
10789,1964,Postgraduate,Partner,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,3,68,0.285714244897965,1
10779,1983,Undergraduate,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,1,49,0.1428571224489825,1
5896,1987,Postgraduate,Partner,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,1,397,1.9999990000005,2
2337,1971,Undergraduate,Single,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,2,39,0.49999991666668053,0
10951,1968,Undergraduate,Partner,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,2,306,0.7499998125000469,1
544,1954,Undergraduate,Partner,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,1,976,2.9999970000030003,2
17,1971,Postgraduate,Partner,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,2,1028,1.199999760000048,2
10680,1986,Undergraduate,Partner,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2,70,0.4285713673469475,0
3265,1959,Undergraduate,Partner,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,1,46,0.16666663888889352,1
5623,1980,Postgraduate,Partner,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,2,51,0.1428571224489825,0
5832,1960,Undergraduate,Partner,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,1,1263,3000000.0,2
5544,1970,Undergraduate,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,2,1490,1.399999720000056,2
6417,1971,Postgraduate,Partner,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,1,1564,1.9999990000005,2
5831,1967,Undergraduate,Partner,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,2,1815,0.6249999218750099,2
7101,1963,Postgraduate,Single,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,2,1198,1.2499998437500197,2
10176,1968,Undergraduate,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,2,416,0.4999999375000079,1
2326,1990,Undergraduate,Partner,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,1,85,0.16666663888889352,1
4385,1981,Postgraduate,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,2,47,0.49999991666668053,0
2929,1976,Undergraduate,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,1,137,0.285714244897965,1
10686,1965,Postgraduate,Partner,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,3,21,0.1428571224489825,0
2546,1977,Undergraduate,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,2,70,0.33333322222225925,1
3283,1972,Undergraduate,Partner,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,2,909,1.9999993333335555,2
3138,1956,Undergraduate,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,1,1676,1.7499995625001092,2
4994,1943,Postgraduate,Single,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,1,1735,2.3333325555558146,2
7966,1959,Undergraduate,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,3,1191,2.199999560000088,2
